School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Webb City,34.45,24.22,58.68,1,2,1
Bolivar,22.53,23.0,45.53,3,3,2
Savannah,20.31,21.86,42.16,7,5,3
Kearney,14.23,26.93,41.16,14,1,4
MICDS,24.93,14.54,39.47,2,11,5
Platte County,18.48,20.31,38.79,8,6,6
Harrisonville,12.82,22.73,35.55,18,4,7
Farmington,20.87,14.22,35.1,6,12,8
Hillcrest,14.57,19.99,34.56,13,7,9
Carthage,16.53,18.02,34.55,10,8,10
Ladue Horton Watkins,22.01,10.94,32.94,4,19,11
Helias Catholic,15.34,17.44,32.78,11,9,12
Gateway,15.15,11.48,26.63,12,16,13
Smithville,13.65,12.87,26.52,15,14,14
Hannibal,8.87,17.28,26.14,25,10,15
Union,21.35,4.18,25.54,5,31,16
Liberty North,12.32,11.1,23.42,21,18,17
St. Francis Borgia,12.21,8.76,20.97,22,23,18
Hillsboro,13.25,5.64,18.89,16,26,19
Sikeston,12.9,5.9,18.8,17,25,20
Lafayette (St. Joseph),12.6,5.08,17.67,19,27,21
Grain Valley,17.01,-0.12,16.89,9,39,22
St. Clair,5.14,11.74,16.89,28,15,23
Miller Career Academy,12.47,2.34,14.81,20,33,24
St. Charles West,3.81,10.5,14.31,32,21,25
University City,10.92,1.56,12.49,23,36,26
Carl Junction,1.16,11.18,12.34,37,17,27
Sullivan,-1.32,13.06,11.74,40,13,28
Republic,0.77,10.64,11.41,38,20,29
Excelsior Springs,10.77,-2.05,8.71,24,42,30
Benton,7.91,0.43,8.34,26,38,31
Jennings,3.95,4.36,8.31,31,30,32
Festus,2.32,4.66,6.98,36,28,33
Central (Cape Girardeau),3.1,1.11,4.22,33,37,34
Moberly,-5.54,9.3,3.77,48,22,35
Grandview,7.75,-4.58,3.17,27,46,36
St. Dominic,-6.89,8.72,1.83,50,24,37
Center,-4.58,4.63,0.05,47,29,38
Warrensburg,-2.49,2.3,-0.19,43,34,39
McDonald County,4.85,-5.07,-0.22,29,48,40
St. Mary's South Side,-3.23,1.8,-1.43,45,35,41
Vashon,-1.98,-1.37,-3.35,41,41,42
Mexico,2.55,-7.08,-4.52,34,51,43
Kirksville,4.42,-10.21,-5.79,30,55,44
Soldan International Studies,-1.18,-4.84,-6.02,39,47,45
Marshfield,2.51,-9.75,-7.25,35,54,46
Clayton,-2.21,-5.59,-7.8,42,49,47
Duchesne,-8.73,-0.57,-9.29,52,40,48
Pacific,-6.5,-3.36,-9.86,49,44,49
West Plains,-3.0,-10.96,-13.95,44,56,50
North County,-8.35,-5.7,-14.05,51,50,51
Westminster Christian Academy,-19.24,3.85,-15.38,62,32,52
Roosevelt,-12.72,-3.55,-16.27,56,45,53
Warrenton,-9.45,-8.78,-18.22,53,53,54
Sumner,-18.88,-2.97,-21.85,61,43,55
Windsor (Imperial),-11.09,-11.01,-22.1,55,57,56
Potosi,-14.78,-8.62,-23.4,57,52,57
St. Charles,-3.49,-20.72,-24.22,46,62,58
Bishop DuBourg,-9.85,-17.36,-27.21,54,60,59
Marshall,-17.79,-11.74,-29.53,59,58,60
Affton,-15.8,-16.25,-32.05,58,59,61
Perryville,-17.88,-19.15,-37.03,60,61,62
Beaumont,-29.79,-26.02,-55.81,63,63,63
