School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Christian Brothers College,37.84,27.15,64.99,1,4,1
Jefferson City,32.28,28.54,60.82,3,3,2
Blue Springs South,27.04,32.86,59.9,7,1,3
Ft. Zumwalt West,35.82,21.86,57.67,2,10,4
Rockhurst,24.57,32.5,57.07,8,2,5
Francis Howell,30.64,25.16,55.8,4,6,6
Blue Springs,30.03,22.51,52.54,5,8,7
McCluer North,21.61,24.88,46.49,11,7,8
De Smet Jesuit,23.72,20.93,44.65,9,12,9
SLUH,28.21,14.66,42.88,6,17,10
Ritenour,17.07,20.86,37.92,13,13,11
Eureka,22.28,13.53,35.8,10,20,12
Hickman,9.42,25.52,34.94,18,5,13
Lafayette (Wildwood),13.76,21.06,34.81,14,11,14
Hazelwood Central,11.91,22.02,33.94,16,9,15
Lindbergh,10.47,19.65,30.12,17,14,16
Liberty,7.92,16.04,23.95,21,15,17
Raymore-Peculiar,12.92,5.84,18.77,15,24,18
Troy Buchanan,2.92,15.74,18.67,25,16,19
Lee's Summit North,17.64,-1.47,16.17,12,28,20
Parkway South,1.89,14.0,15.89,26,19,21
Hazelwood West,5.63,10.22,15.85,22,22,22
Pattonville,1.35,14.07,15.42,27,18,23
Mehlville,3.56,10.93,14.49,24,21,24
Oakville,8.32,4.16,12.48,20,26,25
Francis Howell Central,4.97,4.07,9.04,23,27,26
Joplin,9.29,-1.66,7.62,19,29,27
Marquette,-1.01,6.76,5.75,28,23,28
Fox,-4.72,5.1,0.38,30,25,29
Francis Howell North,-1.77,-4.49,-6.26,29,30,30
Northwest (Cedar Hill),-9.58,-6.68,-16.26,31,31,31
