School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Macon,23.18,18.3,41.48,1,1,1
Penney,21.74,18.05,39.79,2,2,2
Centralia,15.49,11.7,27.19,3,6,3
Maplewood-Richmond Hts.,10.89,15.86,26.75,6,4,4
Brookfield,13.32,11.99,25.31,4,5,5
Lawson,3.2,15.93,19.13,13,3,6
Clark County,8.66,9.77,18.42,7,8,7
Liberty (Mountain View),12.37,5.61,17.98,5,11,8
Lafayette County,3.97,10.69,14.66,12,7,9
Caruthersville,4.51,5.68,10.19,11,10,10
Lamar,5.26,3.24,8.49,9,14,11
Lexington,5.53,2.4,7.94,8,15,12
Mark Twain,2.18,5.33,7.51,16,12,13
Blair Oaks,2.37,4.89,7.26,15,13,14
Hogan Prep Academy Charter,4.96,2.08,7.04,10,16,15
South Callaway,0.11,6.06,6.17,18,9,16
Carrollton,2.5,-0.03,2.47,14,17,17
Monroe City,-3.61,-3.93,-7.54,21,19,18
Adrian,-7.4,-0.24,-7.64,30,18,19
Trenton,-4.36,-4.49,-8.84,23,20,20
Malden,-1.33,-8.49,-9.81,19,27,21
Knob Noster,-3.16,-9.97,-13.13,20,29,22
Strafford,0.93,-14.29,-13.36,17,41,23
Stockton,-6.88,-6.52,-13.4,28,23,24
Warsaw,-3.65,-10.41,-14.06,22,31,25
Herculaneum,-5.39,-11.08,-16.47,24,34,26
Palmyra,-11.99,-4.97,-16.95,36,21,27
Hermann,-6.63,-10.65,-17.28,26,32,28
Bishop LeBlond,-9.28,-8.24,-17.52,31,26,29
Willow Springs,-6.79,-11.31,-18.1,27,36,30
East Prairie,-10.45,-10.09,-20.54,33,30,31
Brentwood,-14.08,-6.67,-20.76,40,24,32
Sherwood,-13.5,-7.32,-20.82,38,25,33
Cuba,-16.47,-5.0,-21.46,44,22,34
Crystal City,-6.31,-15.55,-21.86,25,44,35
El Dorado Springs,-12.18,-10.7,-22.88,37,33,36
Clopton with Elsberry,-7.3,-16.95,-24.25,29,47,37
Veritas Christian Academy,-11.72,-13.74,-25.46,35,40,38
Butler,-13.71,-11.79,-25.5,39,38,39
Plattsburg,-14.86,-11.61,-26.47,43,37,40
Montgomery County,-9.51,-17.34,-26.86,32,48,41
St. Paul Lutheran (Concordia),-19.26,-9.57,-28.83,48,28,42
Fair Grove,-17.78,-11.15,-28.93,46,35,43
Lutheran St. Charles,-11.25,-17.91,-29.16,34,50,44
Hallsville,-14.24,-16.45,-30.69,41,46,45
Hollister,-17.0,-15.22,-32.22,45,43,46
Principia,-21.08,-14.51,-35.59,51,42,47
Highland,-20.27,-17.36,-37.63,50,49,48
Scott City,-14.51,-23.43,-37.94,42,55,49
Charleston,-19.46,-20.21,-39.67,49,53,50
Grandview (Hillsboro),-24.31,-16.26,-40.58,53,45,51
Lathrop,-31.68,-11.84,-43.51,57,39,52
Ash Grove,-19.14,-26.15,-45.29,47,57,53
Lift for Life Academy Charter,-22.51,-26.69,-49.2,52,58,54
Pleasant Hope,-29.34,-21.83,-51.18,55,54,55
Carnahan,-33.13,-18.35,-51.48,58,51,56
St. Pius X (Festus),-28.4,-24.34,-52.74,54,56,57
Houston,-30.26,-29.61,-59.88,56,60,58
Sarcoxie,-35.35,-27.39,-62.74,59,59,59
Transportation and Law,-45.63,-19.55,-65.17,61,52,60
Diamond,-39.08,-38.25,-77.33,60,61,61
