School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lamar,20.89,13.79,34.69,1,3,1
Lafayette County,11.29,14.09,25.38,5,2,2
Macon,4.93,18.36,23.29,10,1,3
Blair Oaks,17.99,4.06,22.05,2,13,4
Liberty (Mountain View),14.44,7.46,21.9,3,8,5
Maplewood-Richmond Hts.,5.85,8.33,14.17,8,6,6
Centralia,7.56,6.46,14.03,6,11,7
Caruthersville,11.95,-0.58,11.37,4,16,8
Brookfield,5.31,5.77,11.09,9,12,9
Penney,3.04,7.36,10.4,11,9,10
South Callaway,-3.57,12.39,8.83,18,4,11
Lawson,0.26,8.47,8.73,15,5,12
Hogan Prep Academy Charter,0.41,7.64,8.05,14,7,13
Clark County,1.08,6.86,7.94,13,10,14
Fair Grove,6.15,-1.76,4.39,7,18,15
Butler,-8.17,2.69,-5.48,27,14,16
Monroe City,-6.87,0.91,-5.95,25,15,17
Lathrop,-2.81,-4.21,-7.02,17,21,18
Strafford,-4.67,-3.43,-8.1,20,20,19
Veritas Christian Academy,1.73,-11.4,-9.67,12,35,20
Trenton,-8.77,-3.31,-12.08,29,19,21
Crystal City,-7.15,-5.52,-12.67,26,22,22
Clopton with Elsberry,-4.0,-8.71,-12.71,19,31,23
El Dorado Springs,-5.19,-8.34,-13.53,22,30,24
Bishop LeBlond,-4.81,-10.29,-15.11,21,34,25
Adrian,-15.42,-0.72,-16.14,41,17,26
Charleston,-11.5,-6.74,-18.24,31,25,27
Malden,-1.37,-17.23,-18.6,16,49,28
Palmyra,-13.19,-5.6,-18.79,35,23,29
Lexington,-9.53,-9.56,-19.08,30,32,30
Sherwood,-6.71,-13.67,-20.38,23,42,31
Ash Grove,-8.28,-12.37,-20.65,28,36,32
Herculaneum,-15.4,-6.63,-22.03,40,24,33
St. Paul Lutheran (Concordia),-15.72,-7.31,-23.03,43,28,34
Montgomery County,-6.75,-18.39,-25.15,24,50,35
Brentwood,-18.03,-7.16,-25.19,47,27,36
Carrollton,-18.54,-6.93,-25.47,48,26,37
Hallsville,-15.3,-10.23,-25.54,39,33,38
Scott City,-13.58,-12.46,-26.03,36,37,39
Hermann,-12.68,-13.47,-26.15,32,41,40
Mark Twain,-13.1,-13.41,-26.5,34,40,41
Plattsburg,-19.66,-7.75,-27.41,50,29,42
Knob Noster,-15.69,-13.36,-29.06,42,39,43
Carnahan,-14.31,-14.94,-29.26,38,44,44
Willow Springs,-16.98,-13.03,-30.01,46,38,45
Hollister,-14.17,-17.13,-31.3,37,47,46
Stockton,-15.72,-17.2,-32.93,44,48,47
Sarcoxie,-12.88,-20.38,-33.26,33,54,48
Highland,-19.17,-14.11,-33.28,49,43,49
Lift for Life Academy Charter,-21.34,-15.07,-36.41,52,45,50
Warsaw,-16.2,-22.11,-38.3,45,56,51
Principia,-21.31,-18.55,-39.85,51,51,52
Cuba,-22.79,-18.83,-41.62,53,52,53
Houston,-23.1,-19.24,-42.34,54,53,54
Transportation and Law,-27.1,-15.78,-42.88,59,46,55
East Prairie,-24.86,-21.93,-46.79,57,55,56
Pleasant Hope,-23.25,-24.96,-48.22,55,60,57
Grandview (Hillsboro),-24.46,-24.35,-48.8,56,58,58
Lutheran St. Charles,-25.37,-24.2,-49.56,58,57,59
Diamond,-27.14,-24.44,-51.58,60,59,60
St. Pius X (Festus),-27.22,-29.13,-56.35,61,61,61
