School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Concordia,16.37,8.62,24.99,1,2,1
Valle Catholic,11.53,9.92,21.45,2,1,2
Wellington-Napoleon,6.11,5.51,11.61,6,4,3
Tipton,10.96,-2.37,8.58,3,18,4
Drexel with Miami (Amoret),1.26,6.08,7.34,10,3,5
Thayer,3.48,3.74,7.22,8,5,6
West Platte,8.48,-1.38,7.1,4,13,7
East Buchanan,7.91,-5.75,2.16,5,24,8
Salisbury,1.58,-1.0,0.58,9,11,9
Miller,5.22,-5.1,0.12,7,23,10
Westran,-3.71,2.35,-1.36,15,7,11
University Academy Charter,-1.77,-0.04,-1.81,12,8,12
South Harrison,-2.77,-0.1,-2.87,13,9,13
Polo,-1.56,-2.11,-3.66,11,16,14
Midway,-3.16,-1.47,-4.64,14,14,15
Hayti,-3.88,-0.88,-4.76,16,10,16
North Platte,-12.13,3.7,-8.44,31,6,17
South Shelby,-5.98,-3.98,-9.95,18,20,18
Milan,-10.39,-1.36,-11.75,26,12,19
Skyline,-6.28,-6.22,-12.5,19,25,20
Gallatin,-8.24,-4.53,-12.76,22,22,21
Archie,-5.51,-7.34,-12.85,17,26,22
Osceola,-11.25,-2.24,-13.48,28,17,23
Princeton with Mercer,-11.64,-4.06,-15.7,29,21,24
Marionville,-14.98,-2.0,-16.98,40,15,25
Marceline,-13.12,-3.88,-17.01,34,19,26
Cleveland NJROTC,-7.39,-11.59,-18.97,20,32,27
Louisiana,-12.63,-7.77,-20.39,33,27,28
King City with Pattonsburg,-10.93,-11.18,-22.11,27,31,29
Lone Jack,-8.27,-14.1,-22.37,23,36,30
Cabool,-14.78,-7.93,-22.72,38,28,31
Santa Fe,-14.22,-9.44,-23.66,37,29,32
Chaffee,-9.89,-15.59,-25.48,24,37,33
Crest Ridge,-10.01,-16.43,-26.44,25,39,34
Lockwood with Golden City,-13.68,-12.78,-26.46,35,34,35
St. Vincent,-12.55,-15.77,-28.32,32,38,36
Greenfield,-18.5,-10.55,-29.05,44,30,37
Mid-Buchanan,-16.76,-12.36,-29.12,43,33,38
Paris,-13.78,-17.71,-31.49,36,40,39
Pierce City,-12.05,-19.48,-31.53,30,43,40
Scotland County,-15.41,-18.24,-33.65,42,41,41
Windsor,-23.52,-12.97,-36.5,49,35,42
Portageville,-14.95,-23.35,-38.3,39,49,43
Putnam County,-15.17,-23.7,-38.87,41,50,44
Sacred Heart,-7.99,-30.98,-38.97,21,54,45
Maysville,-20.5,-20.7,-41.2,45,45,46
Knox County,-22.9,-19.07,-41.97,48,42,47
Schuyler County,-24.49,-20.14,-44.63,53,44,48
Rich Hill with Hume,-22.69,-23.0,-45.69,47,47,49
Albany,-24.01,-21.82,-45.83,50,46,50
Braymer,-24.35,-23.26,-47.61,51,48,51
St. Mary's (Independence),-21.61,-28.93,-50.54,46,53,52
Sweet Springs with Malta Bend,-27.61,-27.07,-54.68,55,52,53
Fayette,-29.63,-25.25,-54.88,57,51,54
Appleton City with Montrose,-24.44,-35.95,-60.39,52,56,55
Van-Far,-26.15,-36.73,-62.88,54,58,56
Orrick,-33.55,-36.46,-70.01,58,57,57
Jasper,-36.1,-35.89,-72.0,60,55,58
North Shelby,-29.0,-45.96,-74.96,56,61,59
Slater,-34.7,-40.55,-75.25,59,59,60
Wentworth Military Academy,-52.74,-44.86,-97.61,61,60,61
